#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
697500,1394.9999999808365,-2680173.290840056,299.7284147554988,149
700000,1399.9999999807183,-2677337.6795826238,300.05079751851423,149
702500,1404.9999999806,-2680154.106435705,301.5824352881227,149
705000,1409.9999999804818,-2679033.071690051,299.3863668766614,149
707500,1414.9999999803636,-2678679.7075660005,299.38286186463733,149
710000,1419.9999999802453,-2679534.329537196,299.8530445730748,149
712500,1424.999999980127,-2678812.5063954927,301.72027430504323,149
715000,1429.9999999800089,-2682095.594764514,300.888223571041,149
717500,1434.9999999798906,-2679306.6661089733,299.9282047630551,149
720000,1439.9999999797724,-2679975.5765392464,299.9231000749375,149
722500,1444.9999999796541,-2680927.0283517335,300.1922276744552,149
725000,1449.999999979536,-2678960.7537274994,301.1548595531888,149
727500,1454.9999999794177,-2676927.320185244,299.96922190430263,149
730000,1459.9999999792994,-2681115.365657851,300.31959716315185,149
732500,1464.9999999791812,-2679068.4954308234,301.60355618837593,149
735000,1469.999999979063,-2681326.7653082144,300.260027672294,149
737500,1474.9999999789447,-2682764.7686307263,300.12246259023345,149
740000,1479.9999999788265,-2681096.287152769,300.52474063922006,149
742500,1484.9999999787083,-2681964.0930209737,300.4055636097229,149
745000,1489.99999997859,-2677378.504822856,300.8607450314974,149
747500,1494.9999999784718,-2678682.126758177,300.7260934912139,149
750000,1499.9999999783536,-2679874.762415791,299.986600718777,149
752500,1504.9999999782353,-2679011.9806985,300.7041355952179,149
755000,1509.999999978117,-2679276.3390787356,299.59068133547424,149
757500,1514.9999999779989,-2678801.124913303,300.5011517585099,149
760000,1519.9999999778806,-2680801.314446589,300.0578793611319,149
762500,1524.9999999777624,-2679206.8780422136,300.99039445918,149
765000,1529.9999999776442,-2680232.622333605,299.4406692002863,149
767500,1534.999999977526,-2679176.4364108536,300.33798422905846,149
770000,1539.9999999774077,-2675030.3130346183,302.3364281855346,149
772500,1544.9999999772895,-2680041.2967970856,300.68223879194437,149
775000,1549.9999999771712,-2682379.166614808,299.59672072251107,149
777500,1554.999999977053,-2680980.0537811853,299.41252145491575,149
780000,1559.9999999769348,-2680627.074964963,300.42914227168404,149
782500,1564.9999999768165,-2679745.936177833,300.7826282869376,149
785000,1569.9999999766983,-2679512.2408681083,300.3634172775522,149
787500,1574.99999997658,-2682002.928721551,301.328997475196,149
790000,1579.9999999764618,-2679215.291538762,300.47211024744536,149
792500,1584.9999999763436,-2682417.4688041117,299.0007575098788,149
795000,1589.9999999762254,-2680074.83888473,299.94948827078343,149
797500,1594.9999999761071,-2678675.406254377,299.51538993975987,149
800000,1599.9999999759889,-2677554.6496487204,300.70187230272774,149
802500,1604.9999999758707,-2679519.216819776,299.1605332453372,149
805000,1609.9999999757524,-2679985.7517938185,299.3750547651729,149
807500,1614.9999999756342,-2679435.0482692365,299.08778380075984,149
810000,1619.999999975516,-2679864.8057175595,300.9051690235916,149
812500,1624.9999999753977,-2682907.7240009494,300.8513889207706,149
815000,1629.9999999752795,-2679963.466454139,300.0339835843339,149
817500,1634.9999999751612,-2682738.8330587316,299.6998836082849,149
820000,1639.999999975043,-2683720.6252771188,300.13147259077186,149
822500,1644.9999999749248,-2678711.5516230986,298.6930113527648,149
825000,1649.9999999748065,-2682227.267576577,299.32919767779623,149
827500,1654.9999999746883,-2681535.287518073,299.66801330758386,149
830000,1659.99999997457,-2684304.626283519,300.1235969330548,149
832500,1664.9999999744518,-2680657.2934895977,300.34001672079864,149
835000,1669.9999999743336,-2680666.9496470112,301.1468705511344,149
837500,1674.9999999742154,-2678715.8953391034,300.6906593488923,149
840000,1679.9999999740971,-2678896.4026779346,299.9516747721948,149
842500,1684.999999973979,-2679992.7842282597,300.83819529562317,149
845000,1689.9999999738607,-2679890.637757426,300.85863654306223,149
847500,1694.9999999737424,-2680215.289119767,300.993636087434,149
850000,1699.9999999736242,-2678430.3929532208,300.31356603077955,149
852500,1704.999999973506,-2680095.3507543895,299.5196964459002,149
